Media tiempo;Desviacion estandar tiempo;Varianza tiempo;Entropia tiempo;kurtosis tiempo;MSE tiempo;Tiempo en alcanzar el pico maximo en frecuencia;RMS tiempo;Peak2peak tiempo;TIEMPO peak2rms;TIEMPO ENERGIA;TIEMPO CRUCES POR CERO;TIEMPO DENSIDAD DE NUMERO DE PICOS SOBRE RMS;Picos;Max. Frecuencia;Entropia frecuencia;Media frecuencia;Desviacion estandar frecuencia;Varianza frecuencia;Energia senal;Kurtosis frecuencia;MSE frecuencia;Valor FFT umbral 10Hz - 20 Hz   ;Frequency FFT umbral 10Hz - 20 Hz   ;FFT umbral 20Hz - 30 Hz   ;Frecuecia umbral 20-30;FFT rms;FFT peak2rms;FFT ENERGIA;FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS;FFT 2DO PICO MAS ALTO;FREC 2do PICO en FFT;FFT 3ER PICO MAS ALTO;FREC 3er pico FFT;WAV A6 FFT VMAX;FREC MAX WAV A6;WAV A6 FFT frec media;WAV D6 FFT VMAX;FREC MAX WAV D6;WAV D6 FFT frec media;WAV D5 FFT VMAX;FREC MAX WAV D5;WAV D5 FFT frec media;WAV D4 FFT VMAX;FREC MAX WAV D4;WAV D4 FFT frec media;WAV D3 FFT VMAX;FREC MAX WAV D3;WAV D3 FFT frec media;WAV D2 FFT VMAX;FREC MAX WAV D2;WAV D2 FFT frec media;WAV D1 FFT VMAX;WAV D1 FFT frec media;WAV MEDIA DE LA ENERGIA;percentage of energy D6;percentage of energy D5;percentage of energy D4;percentage of energy D3;percentage of energy D3;percentage of energy D1;percentage of energy A6;WAV A6 (RMS) root-mean-square ;WAV A6 the difference between the maximum and minimum values;WAV A6 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D6 (RMS) root-mean-square ;WAV D6 the difference between the maximum and minimum values;WAV D6 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D5 (RMS) root-mean-square ;WAV D5 the difference between the maximum and minimum values;WAV D5 the ratio of the largest absolute value to the root-mean-square (RMS).;72 WAV D4 (RMS) root-mean-square ;WAV D4 the difference between the maximum and minimum values;WAV D4 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D3 (RMS) root-mean-square ;WAV D3 the difference between the maximum and minimum values;WAV D3 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D2 (RMS) root-mean-square ;WAV D2 the difference between the maximum and minimum values;WAV D2 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D1 (RMS) root-mean-square ;WAV D1 the difference between the maximum and minimum values;WAV D1 the ratio of the largest absolute value to the root-mean-square (RMS).;Energía de las componentes de la senal;ang_seg_mom;area;circularity;contrast;correlation;elongation;entropy;form;inv_diff_mom;kurtosis;maximum;mean;median;minimum;mode;perimeter;skewness;solidity;std_dev;x_center_mass;x_centroid;x_centroid_cm_diff;y_center_mass;y_centroid;y_centroid_cm_diff
0,075502507;0,253940942;0,113958415;0;0,010720433;0,931802329;0,142857143;0,253946768;0,129436465;0,088872545;0,080244613;0,514330758;0,606688741;0,142857143;0,541284404;0;0,079368574;0,02750596;0,000949329;0,080244613;0,000949329;0,525879587;0,301627647;0,019701087;0,361330198;0,48261368;0,225579052;0,148788881;0,092106676;0,498305505;0,122688355;0,145904023;0,128139929;0,060229446;0,018455969;0;0,096387505;0,042425955;0,787878788;0,072084172;0,112808732;0,90625;0,135042951;0,116124719;0,3515625;0,247382642;0,147023717;0,108433735;0,211992349;0,063925714;0,659229209;0,244011368;0,309072288;0,357834629;0,085316329;0,04918897;0,13035196;0,49640264;0,3254904;0,143778563;0,187885297;0,039526457;0,057539326;0,098352935;0,188268871;0,056832651;0,032893604;0,194783385;0,134218473;0,077593287;0,131314349;0,294754259;0,233701242;0,163864737;0,239645398;0,171782532;0,071996439;0,155712399;0,092740428;0,117466344;0,299511974;0,059937829;0,046756953;0,099296429;0,915637945;387506;0,820660781;0,018638662;0,923050332;0,998394864;0,430536145;0,000784506;0,995670752;41,2150736;144;61,49709424;60;60;60;2435,916;6,317836844;1;8,48757012;0,408364084;0,407749077;-0,000615006;0,474322397;0,47360913;-0,000713267
0,092571058;0,430989744;0,249791108;0;0,020630629;0,74764279;0,115646259;0,43100363;0,313999687;0,126524261;0,254833264;0,622816782;0,468506895;0,115646259;0,096330275;0;0,165885384;0,104624747;0,011621367;0,254833264;0,011621367;0,145796235;0,055656985;0,118206522;0,03917542;0,443637753;0,292454072;0,375368588;0,294642214;0,189649884;0,304009907;0,042656326;0,313745423;0,059273423;0,015136746;0,554054054;0,078485207;0,136849101;0,696969697;0,185076537;0,247336901;0,859375;0,330772261;0,274732565;0,2421875;0,301091275;0,08592659;0,106425703;0,109607053;0,01575047;0,516227181;0,048336348;0,264700534;0,319204236;0,25561174;0,071796271;0,397800853;0,680110114;0,08360643;0,008502599;0,134711559;0,006670712;0,046657641;0,096943795;0,389648137;0,231329072;0,184004849;0,297512306;0,392098892;0,290475324;0,25484611;0,487513821;0,408928885;0,182490885;0,168017895;0,18776216;0,239306221;0,030623643;0,0128943;0,083839769;0,362721784;0,0535037;0,014205105;0,214688375;0,949265907;388752;0,820656153;0,015713848;0,928822302;0,998397436;0,284195644;0,000783252;0,996768428;66,41982464;174;61,18715531;60;60;60;2439,836;7,95338828;1;8,563439945;0,399138991;0,398523985;-0,000615006;0,463623395;0,462910128;-0,000713267
0,111645986;0,398197026;0,221137117;0;0,021890278;0,817195774;0,108843537;0,398211275;0,331693619;0,150474776;0,186223476;0,657827912;0,483561674;0,108843537;0,600917431;0;0,171057597;0,142164839;0,02108962;0,186223476;0,02108962;0,165804043;0,028612302;0,334918478;0,070521954;0,950324799;0,306126587;0,379702829;0,149982372;0,231518132;0,272896938;0,053805138;0,260302176;0,046845124;0,018119069;0;0,049930891;0,100404029;0,727272727;0,103496366;0,294022009;1;0,324552;0,203026878;0;0,314999272;0,154597394;0,168674699;0,131882664;0,018160995;0,969574037;0,069819938;0,300722406;0,45472474;0,188384624;0,032341092;0,41720195;0,590885253;0,123792301;0,012388536;0,194981431;0,00391106;0,033826645;0,032763683;0,1936698;0,133468087;0,130622346;0,42252841;0,380927433;0,298193399;0,287245226;0,427483856;0,401564303;0,238178335;0,190803548;0,159767667;0,110183145;0,038557975;0,048299625;0,290621359;0,424236166;0,07647224;0,039977863;0,267865519;0,985515538;359400;0,820771495;0,003188397;0,921063726;0,998333333;0,088598264;0,000814499;0,999226359;236,6810928;134;60,25515582;60;60;60;2345,756;14,96173576;1;3,456726039;0,374538745;0,373923739;-0,000615006;0,435092725;0,434379458;-0,000713267
0,09983438;0,5604575;0,378440708;0;0,026270316;0,712250739;0,129251701;0,560434339;0,582536197;0,179299806;0,25272233;0,560112852;0,461126045;0,129251701;0,339449541;0;0,281293581;0,089655644;0,008626255;0,25272233;0,008626255;0,409167976;0,659066917;0,022418478;0,169155441;0,131066106;0,485180384;0,071783806;0,322868123;0,573811366;0,200440629;0,058652448;0,202851108;0,202676864;0,005616226;0,027027027;0,056294218;0,159530894;0,727272727;0,100389598;0,20392208;0,953125;0,211840537;0,202686179;0,1875;0,344833396;0,313372837;0,337349398;0,539765034;0,299093369;0,267748479;0,459856738;0,321661932;0,501866133;0,255446084;0,018501289;0,096104377;0,311622697;0,604660427;0,198394687;0,110014862;0,005569742;0,026344596;0,046698789;0,193997455;0,099912316;0,055728464;0,132541902;0,220293744;0,118730162;0,114972789;0,398219107;0,402935898;0,289623195;0,576042303;0,659491686;0,299101689;0,344862254;0,347386753;0,258601075;0,40616718;0,126340333;0,12872276;0,155407132;0,962110547;195806;0,821835718;0,006951127;0,941415328;0,997742664;0,212004492;0,001102118;0,99834241;77,42266086;134;60,75835266;60;60;60;1730,316;8,661054454;1;6,108461975;0,274292743;0,273677737;-0,000615006;0,318830243;0,318116976;-0,000713267
0,090285461;0,37143604;0,198931149;0;0,038186566;0,704945517;0,238095238;0,371447354;0,474063153;0,231067127;0,198644332;0,814589995;0,358773075;0,238095238;0,811926606;0;0,155023424;0,040242321;0,001897754;0,198644332;0,001897754;0,607010764;0,710111347;0,539402174;0,254687813;0,173098968;0,257160796;0,107388898;0,242733536;0,595802732;0,124149442;0,094037809;0,116843494;0,080305927;0,032630894;0,013513514;0,04691799;0,055521918;1;0,049458383;0,084850139;0,9140625;0,105960489;0,150723665;0,4140625;0,229979608;0,148192124;0,124497992;0,252292465;0,205467023;0,181541582;0,313863338;0,294485092;0,427940625;0,198190102;0,011127271;0,056966145;0,388176185;0,371705053;0,265790181;0,214384821;0,002631998;0,062864118;0,054197869;0,138387637;0,067289084;0,047026833;0,232555168;0,128196995;0,092113716;0,229845376;0,328379505;0,307481382;0,236430949;0,325725014;0,349072658;0,236865174;0,2898727;0,390229542;0,388655197;0,420434062;0,152362008;0,134158569;0,0901396;0,971825436;181902;0,821988324;0,008745006;0,882454496;0,99765808;0,151359908;0,00114326;0,997985948;110,9980002;125;60,49850469;60;60;60;1667,596;10,4144816;1;4,86763859;0,263837638;0,263222632;-0,000615006;0,306704708;0,305991441;-0,000713267
0,093718686;0,286803681;0,135669843;0;0,016420884;0,906216034;0,115646259;0,286800282;0,221626171;0,123896796;0,107045063;0,638979156;0,574278207;0,115646259;1;0;0,069039205;0,030921055;0,001172034;0,107045063;0,001172034;0,275240749;0,093360293;0,033288043;0,044489406;0,164692396;0,234917251;0,272158277;0,098183688;0,345615877;0,163352091;0,032476975;0,174690315;0,072657744;0,010749669;0,459459459;0,072272693;0,107216139;0,787878788;0,130472629;0,127596672;0,953125;0,198946631;0,167586526;0,171875;0,285361864;0,096856994;0,052208835;0,102575892;0,021906693;0,60851927;0,050375667;0,404624593;0,365042014;0,115103633;0,06074081;0,1828238;0,706638634;0,107851183;0,011320254;0,256385348;0,074544579;0,036635412;0,065551705;0,326471385;0,132541495;0,080598621;0,15254204;0,201783033;0,104125556;0,066868965;0,382237027;0,332954771;0,204375514;0,134009638;0,128629302;0,160794085;0,022596212;0,009295764;0,073692172;0,397647088;0,054681484;0,007270724;0,211958871;0,945047044;416670;0,820557976;0,013386215;0,935537606;0,998452012;0,303862084;0,000756644;0,997206097;61,1766514;170;61,20815753;60;60;60;2526,076;7,628571474;1;8,359777098;0,399138991;0,398523985;-0,000615006;0,463623395;0,462910128;-0,000713267
0,096965912;0,545018701;0,361798714;0;0,012351213;0,861503573;0,102040816;0,545051447;0,37329887;0,12517959;0,456961136;0,061655281;0,55997034;0,102040816;0,032110092;0;0,348917289;0,279597593;0,07962623;0,456961136;0,07962623;0,081389477;0,092936197;0,210597826;0,012550654;0,145586549;0,320652775;0,403858657;0,33952279;0,149370262;0,330742947;0,032961706;0,346346542;0,01959847;0,040766301;0,905405405;0,186177275;0,394267694;0,227272727;0,4692461;0,410502538;0,5078125;0,46936778;0,278340686;0,27734375;0,279649318;0,091517235;0,09437751;0,118917734;0,035596506;0,14198783;0,064795362;0,191787449;0,037450923;0,462883888;0,328316304;0,706300652;0,522636482;0,06019347;0,01348737;0,004193151;0,022986935;0,190139866;0,296112641;0,161166903;0,662152745;0,692058016;0,511919898;0,626626266;0,398036669;0,206485222;0,509957748;0,429540359;0,183292399;0,172162605;0,161593126;0,165607548;0,062610719;0,029862131;0,061386036;0,033901877;0,023918723;0,19264866;0,172697876;0,959665541;396270;0,820628696;0,014796242;0,907368929;0,998412698;0,226909029;0,000775811;0,996991844;82,29138016;170;60,88805108;60;60;60;2463,356;8,87806226;1;7,206455745;0,39298893;0,392373924;-0,000615006;0,456490728;0,455777461;-0,000713267
0,095629801;0,1940166;0,078476462;0;0,019025592;0,897928321;0,176870748;0,194023884;0,180262958;0,163401721;0,07827591;1;0,563147026;0,176870748;0,981651376;0;0,051022063;0,014357118;0,000308096;0,07827591;0,000308096;0,606402637;0,292910013;0,089673913;0,119787941;0,13183034;0,140792983;0,165788179;0,10516056;0,667970387;0,091154789;0,043141057;0,083875634;0,095602294;0,005441522;0,054054054;0,073502512;0,033846752;0,454545455;0,070187698;0,067875206;0,96875;0,063951737;0,107347376;0,16015625;0,155569362;0,094954859;0,319277108;0,154216502;0,062770361;0,104462475;0,111765319;0,399729742;0,378680811;0,080224204;0,027122365;0,058772984;0,410356055;0,336007716;0,090123157;0,468297794;0,026037038;0,030323961;0,108321412;0,610581453;0,051133173;0,046480869;0,416460458;0,084071129;0,055570712;0,195560262;0,226752965;0,218537479;0,312350815;0,201317735;0,198248107;0,16880239;0,091586815;0,087049364;0,233003727;0,424592973;0,061051041;0,008518369;0,070938325;0,976890374;281430;0,821161402;0,007055892;0,85149428;0,998116761;0,122505399;0,000920019;0,998151477;169,9377803;134;60,31577302;60;60;60;2075,276;12,5069838;1;3,496479775;0,405904059;0,405289053;-0,000615006;0,47146933;0,470756063;-0,000713267
0,091229019;0,647136725;0,478415235;0;0,035792148;0,674047471;0,217687075;0,647103937;0,698509598;0,186734107;0,308637382;0,523314282;0,407939315;0,217687075;0,293577982;0;0,369174705;0,121781472;0,015601394;0,308637382;0,015601394;0,365832634;0,400402201;0,451766304;0,125381209;0,024073366;0,567161534;0,178253494;0,422388294;0,503339229;0,304450041;0,070285991;0,303898009;0,092734226;0,011086988;0,810810811;0,099053997;0,025324693;0,939393939;0,048998708;0,1504056;0,828125;0,186902589;0,274805289;0,984375;0,466418639;0,323341635;0,365461847;0,548639069;0,222268084;0,115618661;0,491730726;0,355701542;0,459086787;0,308614955;0,002815155;0,054416013;0,494809375;0,486198381;0,168869158;0,075569185;0,007056315;0,038913493;0,111770124;0,337643228;0,031458103;0,035051558;0,46042482;0,192658188;0,133770558;0,218122456;0,565514155;0,527785253;0,247628337;0,575657233;0,867301972;0,471749592;0,355708177;0,440472764;0,371731577;0,370583531;0,111678341;0,095164151;0,252270965;0,941780245;193160;0,821863482;0,01211596;0,912873772;0,997727273;0,298520372;0,001109605;0,997110676;55,81979576;130;61,00520812;60;60;60;1718,556;7,385478298;1;6,780168209;0,299507995;0,298892989;-0,000615006;0,34807418;0,347360913;-0,000713267
0,081481089;0,307443447;0,150121838;0;0,017981837;0,885393196;0,136054422;0,307461657;0,271414694;0,178670839;0,158915053;0,343583056;0,573252814;0,136054422;0,362385321;0;0,09718962;0,044342303;0,002271594;0,158915053;0,002271594;0,33670072;0,154594632;0,474184783;0,161800421;0,041650745;0,206614194;0,400942434;0,176645923;0,294544731;0,226341633;0,035870092;0,21436943;0,077437859;0,010527573;0,648648649;0,073471175;0,16944697;0,651515152;0,123256924;0,196531583;0,9140625;0,267410753;0,166060007;0,21875;0,212884495;0,124962673;0,174698795;0,140320637;0,0668041;0,295131846;0,182045095;0,273191844;0,189580265;0,161711355;0,058424775;0,428010287;0,504822589;0,188853041;0,103705751;0,074447614;0,030082405;0,04528387;0,100207261;0,367123184;0,15769032;0,099804818;0,217625296;0,324674304;0,231113324;0,232971354;0,332624216;0,326996684;0,291347666;0,199639496;0,204038455;0,190821672;0,143521124;0,057046198;0,028607465;0,188786529;0,053508877;0,083893498;0,136254749;0,922111224;410240;0,820579695;0,020249023;0,926280161;0,998439938;0,41006077;0,000762531;0,995209554;46,67057481;174;61,58265893;60;60;60;2506,476;6,634148224;1;9,338357439;0,408364084;0,407749077;-0,000615006;0,474322397;0,47360913;-0,000713267
0,09382951;0,498348315;0,313632889;0;0,131012016;0,350224103;0,945578231;0,498329664;0,77903051;0,306490271;0,216744981;0,648161344;0,09580393;0,945578231;0,582568807;0;0,228148333;0,070987418;0,005514424;0,216744981;0,005514424;0,489770426;0,81279546;0,690896739;1;0,769965609;0,425701466;0,046855559;0,258670538;0,530185758;0,180895622;0,997091614;0,174868994;1;0,005179195;0,027027027;0,048484617;0,038664117;0,666666667;0,041567801;0,041389946;0,890625;0,05828522;0,062805694;0,3125;0,115827079;0,115759926;0,373493976;0,162341213;0,296350538;0,294117647;0,73133631;1;1;0,216254766;0,003150298;0,008286714;0,051200304;0,075776606;0,546332511;0,671563411;0,003421417;0,026277125;0,02877405;0,175123141;0,038139342;0,018909237;0,144939906;0,059286632;0,033933576;0,128038344;0,143687264;0,122818375;0,189047874;0,179506453;0,162737041;0,149306876;0,540593209;0,787067742;0,444212765;1;1;0,558097739;0,328390018;0,984494911;156420;0,822319272;0,003307162;0,880590196;0,997474747;0,085633415;0,001232397;0,999055707;252,7660993;116;60,18233602;60;60;60;1546,076;15,36936192;1;2,474954095;0,453259533;0,452644526;-0,000615006;0,52639087;0,525677603;-0,000713267
0,086200781;0,441710107;0,259503132;0;0,017173632;0,789834441;0,102040816;0,441725692;0,345101195;0,143525255;0,264575254;0,528898697;0,519273896;0,102040816;0,325688073;0;0,18078893;0,127950423;0,017175329;0,264575254;0,017175329;0,196260344;0,083144592;0,010869565;0,076033773;0,828811616;0,299584872;0,384824502;0,30570564;0,200558948;0,316619785;0,052350945;0,296537481;0,043021033;0,013351249;0,581081081;0,024692467;0,088887622;0,924242424;0,124209779;0,31601838;0,8203125;0,324845946;0,260991464;0,04296875;0,294974339;0,100639502;0,421686747;0,137060155;0,021134819;0,60851927;0,059894854;0,329570173;0,367636507;0,269087978;0,032930309;0,408058532;0,657214968;0,104661718;0,010162054;0,133550506;0,006954217;0,02418993;0,031534306;0,148114169;0,140412409;0,135867695;0,422371098;0,404011162;0,306321529;0,26917782;0,489253137;0,414441371;0,206983141;0,186344731;0,176287245;0,180952562;0,038183046;0,024836362;0,12057492;0,371356516;0,052890413;0,015418456;0,190610789;0,998823688;303050;0,821038298;0,000132231;0,892163537;0,998185118;0,008298325;0,000886721;0,999938292;3121,996418;97;60,01066821;60;60;60;2153,676;54,1518249;1;0,515916524;0,341943419;0,341328413;-0,000615006;0,397289586;0,39657632;-0,000713267
0,101993633;0,29653333;0,142404126;0;0,0157476;0,908618299;0,108843537;0,296529587;0,242957138;0,130853081;0,104666303;0,451965798;0,587835074;0,108843537;0,100917431;0;0,155927136;0,153536522;0,024509954;0,104666303;0,024509954;0,105202637;0,031353484;0,008831522;0,079071065;0,797478028;0,253085031;0,533353448;0,110482232;0,135877376;0,304823863;0,047988366;0,288407188;0,072657744;0,00945253;0,081081081;0,128750049;0,133083848;0,636363636;0,148230312;0,26518421;0,875;0,310604748;0,320903083;0;0,217452533;0,072366395;0,192771084;0,057946408;0,02995544;1;0,083410125;0,266796206;0,398042377;0,108606189;0,057010864;0,452091858;0,597725861;0,028507374;0,022476223;0,188260562;0,083451154;0,051657017;0,126311786;0,479795637;0,156356335;0,113976744;0,251112991;0,3295273;0,292396988;0,44116;0,358362713;0,226514485;0,059569135;0,071344962;0,063644613;0,166222586;0,046561588;0,030311811;0,110089316;0,333626821;0,045277809;0,006698343;0,25933236;0,969995527;387506;0,820660781;0,005017008;0,951300115;0,998394864;0,175670911;0,000784506;0,998663898;130,2145967;167;60,57662591;60;60;60;2435,916;11,06971556;1;5,635008654;0,407134071;0,406519065;-0,000615006;0,472895863;0,472182596;-0,000713267
0,08348628;0,214177366;0,089821578;0;0,012236359;0,92640673;0,163265306;0,21418398;0,129277635;0,117691253;0,078592034;0,710321542;0,596555438;0,163265306;0,743119266;0;0,060509654;0,022405086;0,000659818;0,078592034;0,000659818;0,570225069;0,254047621;0,063179348;0,228397881;0,895299962;0,168513464;0,166683946;0,05857592;0,473136885;0,100180944;0,045079981;0,097840962;0,111854685;0,013718491;0,72972973;0,027113463;0,036796926;0,606060606;0,043172451;0,110659324;0,9375;0,143419356;0,110313991;0,15625;0,200922338;0,094318896;0,164658635;0,132168104;0,045081839;0,245436105;0,141739929;0,268659054;0,408450936;0,078822346;0,013479489;0,193307434;0,50205285;0,226512896;0,087416103;0,337447083;0,00318283;0,023609753;0,023414405;0,13416018;0,04581173;0,02977024;0,204771256;0,169652262;0,131104418;0,274658439;0,264384037;0,254988862;0,256646375;0,172505735;0,1472412;0,129848802;0,096413865;0,059174756;0,097296342;0,369483459;0,066320758;0,034611807;0,134452484;0,996058647;237656;0,821460387;0,000834848;0,878230288;0,99795082;0,025574175;0,001000821;0,999734367;1073,723095;113;60,04654627;60;60;60;1906,716;31,64963352;1;1,285696024;0,404059041;0,403444034;-0,000615006;0,469329529;0,468616262;-0,000713267
0,095344753;0,360939263;0,190510003;0;0,019633506;0,731960685;0,136054422;0,36093981;0,24884875;0,119933419;0,160497957;0,307563966;0,488478298;0,136054422;0,128440367;0;0,051756579;0,033549592;0,001359217;0,160497957;0,001359217;0,221049266;0,017886546;0,671875;0,056836377;0,717997707;0,279030185;0,700604529;0,129134675;0,137555284;0,269041222;0,068347067;0,15375426;0,094646272;0,006478063;0,675675676;0,04310901;0,209070717;0,696969697;0,206883714;0,287993937;0,96875;0,284389894;0,241773471;0,015625;0,296536375;0,072076071;0,088353414;0,063134183;0,02691414;0,910750507;0,087321433;0,135863615;0,157109448;0,160454585;0,117685824;0,410223988;0,75804925;0,036857262;0,021507833;0,040075413;0,005363089;0,024351186;0,044278568;0,224539199;0,272806754;0,247599417;0,387919164;0,35170931;0,243838987;0,212156116;0,454284809;0,407651368;0,230349843;0,095758887;0,118516943;0,263611465;0,054701294;0,017216732;0,027165853;0,140357214;0,027034007;0,044779743;0,315458287;0,960467929;355812;0,820786567;0,012096865;0,921697564;0,998324958;0,224973351;0,000818581;0,997566035;88,30379491;176;60,85618248;60;60;60;2333,996;9,14371879;1;7,069282698;0,415744157;0,415129151;-0,000615006;0,482881598;0,482168331;-0,000713267
0,095159091;0,965758325;0,941324505;0;0,014249501;0,810285389;0,108843537;0,965719593;0,598758053;0,099567852;0,63341644;0,014933182;0,552676974;0,108843537;0,050458716;0;0,984203505;0,781193506;0,611494986;0,63341644;0,611494986;0,059553837;0,022868903;0,052309783;0,004107731;0,225831104;0,813343983;0,549421707;0,798112834;0,23319604;0,742962865;0,073194377;0,609354057;0,057361377;0,024628064;0,810810811;0,256866485;0,760405535;0,787878788;0,635040923;1;1;1;0,594281086;0,2578125;0,651159146;0,25221058;0,096385542;0,334628349;0,042949205;0,204868154;0,074660466;0,15027991;0,04516103;0,667141981;0,173400103;0,687646095;0,49585148;0,108098091;0,00255783;0;0,086564343;0,102784191;0,228808447;0,463296293;0,75287084;0,577883671;0,325771597;1;0,551775852;0,105297846;0,802500299;0,681656993;0,23296854;0,384482246;0,32398047;0,124414685;0,042893589;0,048454995;0,219216645;0,013888632;0,008304263;0,110392342;0,272006494;0,989214912;313040;0,82098578;0,002102528;0,927117368;0,998214286;0,068024539;0,000872511;0,999430899;349,0032072;133;60,18422246;60;60;60;2188,956;18,10524718;1;2,9647246;0,346248462;0,345633456;-0,000615006;0,402282454;0,401569187;-0,000713267
0,090876706;0,388633535;0,213079918;0;0,023588269;0,820197479;0,108843537;0,388626708;0,359085641;0,180928619;0,162920275;0,143416731;0,452125078;0,108843537;0,201834862;0;0,160076469;0,071956822;0,005658982;0,162920275;0,005658982;0,187137768;0,4493713;0,019701087;0,057553642;0,244172717;0,317420516;0,179954549;0,159084377;0,434545001;0,202977261;0,042171595;0,188095279;0,140535373;0,020955868;0,567567568;0,175746618;0,307870308;0,848484848;0,300765075;0,186438454;0,875;0,233583941;0,202810346;0,4296875;0,306364721;0,260825402;0,184738956;0,359049522;0,082284309;0,215010142;0,166630408;0,118796076;0,106482452;0,172670252;0,169935921;0,173430089;0,491580594;0,502611853;0,063847091;0,01401037;0,094363577;0,094552526;0,147747372;0,264891489;0,315942417;0,212806473;0,238501931;0,240849134;0,129291757;0,090243684;0,391919819;0,351722005;0,210123148;0,401033662;0,586417083;0,465565505;0,130963134;0,124255738;0,230170041;0,068001769;0,027277425;0,142156651;0,150019414;0,983046858;278256;0,821180675;0,002786889;0,90747837;0,998106061;0,095433248;0,000925231;0,999062635;226,4695657;120;60,21177621;60;60;60;2063,516;14,54535134;1;2,727726757;0,326568266;0,32595326;-0,000615006;0,379457917;0,37874465;-0,000713267
0,088424005;0,359017684;0,188986028;0;0,015924346;0,858989813;0,142857143;0,359020654;0,257112709;0,122608234;0,164165919;0,562274992;0,508853496;0,142857143;0,633027523;0;0,112192804;0,067508129;0,005010959;0,164165919;0,005010959;0,295656908;0,053944649;0,036005435;0,076645807;0,947267864;0,272338455;0,761940383;0,124201272;0,204671604;0,251364886;0,040232671;0,214409144;0,087954111;0,014942549;0,648648649;0,085655172;0,04114847;0,424242424;0,044390323;0,319732239;0,921875;0,230632833;0,257288973;0,0390625;0,284726591;0,137235486;0,128514056;0,12528489;0,031704226;0,60851927;0,095096924;0,250198305;0,444795132;0,168891412;0,009751304;0,316933584;0,649903126;0,103413831;0,025224127;0,196531291;0,050821841;0,033623313;0,115642062;0,585872533;0,043778513;0,030364741;0,251305356;0,311321377;0,178681085;0,116625539;0,42149118;0,382470314;0,23123903;0,161289949;0,146991482;0,140980399;0,062599065;0,037163986;0,094381227;0,396167842;0,063036921;0,023331987;0,212975304;0,951253324;403860;0,820601757;0,012481865;0,922576653;0,998427673;0,268089656;0,000768511;0,997250501;72,66863089;172;60,96425989;60;60;60;2486,876;8,2839521;1;7,1703521;0,39298893;0,392373924;-0,000615006;0,456490728;0,455777461;-0,000713267
